,word,Corr,Err,Acc,RT,zRT,Subtlex_raw_C1,Subtlex_raw_C2,Subtlex_CD_C1,Subtlex_CD_C2,Google_freq_C1,Google_freq_C2,Subtlex_raw_W,Subtlex_CD_W,Google_freq_W,C1_ID,C2_ID,neighborhood_C1,neighborhood_C2,FSC_C1,FSC_C2,homophone_C1,homophone_C2,nomeaning_C1,nomeaning_C2
15723,哀號,26,4,0.88,677.35,0.34,1019,21571,758,4673,460000,16000000,15,15,33400,1096,2203,23,48,0.462022745,0.20552653,4,12,3,11
15724,哀歌,30,1,0.97,668.77,0.2,1019,13868,758,2608,460000,7500000,1,1,117000,1096,278,23,30,0.462022745,0.509777824,4,9,3,3
15725,哀怨,31,2,0.94,660.03,0.03,1019,2077,758,1478,460000,525000,8,8,45900,1096,1011,23,17,0.462022745,0.417463741,4,2,3,2
15726,哀思,16,12,0.58,812.5,0.79,1019,34855,758,5940,460000,2380000,10,6,29000,1096,790,23,27,0.462022745,0.337615586,4,59,3,4
15727,哀苦,26,6,0.82,731.38,0.58,1019,7563,758,3390,460000,1030000,,,2990,1096,163,23,50,0.462022745,0.389525281,4,33,3,4
15728,哀鳴,29,2,0.94,714.07,0.15,1019,548,758,347,460000,818000,4,4,23300,1096,1097,23,13,0.462022745,0.316520608,4,17,3,3
15729,哀嘆,30,2,0.94,739.93,0.32,1019,480,758,335,460000,884000,6,6,19000,1096,1269,23,8,0.462022745,0.475034426,4,4,3,3
15730,哀慟,27,5,0.85,809.85,0.95,1019,13,758,13,460000,18100,,,20300,1096,3458,23,2,0.462022745,0.529227595,4,21,3,1
15731,哀求,33,0,1,592.48,-0.35,1019,22773,758,5312,460000,2630000,51,44,105000,1096,309,23,50,0.462022745,0.328259203,4,32,3,3
15732,哀訴,28,3,0.91,784.82,0.73,1019,65753,758,6150,460000,484000,4,4,3150,1096,2859,23,17,0.462022745,0.482803435,4,19,3,2
15733,哀哭,26,5,0.85,683.27,0.36,1019,4774,758,2152,460000,1320000,,,24000,1096,1012,23,10,0.462022745,0.561188672,4,4,3,1
15734,哀愁,33,0,1,641.12,-0.2,1019,433,758,342,460000,510000,5,5,67000,1096,2440,23,10,0.462022745,0.372581903,4,4,3,2
15735,哀辭,20,7,0.73,705.9,0.53,1019,2272,758,1285,460000,860000,,,492,1096,1280,23,31,0.462022745,0.340970566,4,48,3,6
15736,哀啼,28,5,0.85,707.54,0.22,1019,119,758,61,460000,120000,,,1370,1096,1016,23,5,0.462022745,0.453188568,4,34,3,2
15737,哀悼,33,0,1,637.03,-0.08,1019,420,758,286,460000,465000,196,162,294000,1096,1927,23,7,0.462022745,0.672976226,4,19,3,1
15738,鳴叫,28,2,0.94,692.29,0.05,548,41269,347,5999,818000,3490000,14,13,20100,1097,714,13,26,0.345413641,0.448810458,17,7,3,6
15739,鳴槍,21,8,0.73,766.33,0.82,548,21732,347,3354,818000,1090000,29,15,34800,1097,58,13,32,0.345413641,0.483370588,17,34,3,3
15740,鳴笛,27,5,0.85,798.74,0.66,548,460,347,241,818000,406000,25,17,33300,1097,1015,13,10,0.345413641,0.486252554,17,2,3,2
15741,鳴炮,23,6,0.79,788.87,0.89,548,1227,347,498,818000,952000,,,4880,1097,251,13,21,0.345413641,0.437674001,17,14,3,6
15742,鳴謝,33,0,1,618.27,-0.35,548,120668,347,6144,818000,984000,8,8,406000,1097,1187,13,26,0.345413641,0.312125486,17,2,3,5
15743,鳴冤,27,5,0.85,811.26,0.92,548,322,347,215,818000,365000,,,16700,1097,1529,13,15,0.345413641,0.492653303,17,23,3,3
15744,慘叫,31,1,0.97,568.1,-0.47,2232,41269,1559,5999,682000,3490000,55,46,128000,1098,714,20,26,0.463103368,0.448810458,5,7,3,6
15745,慘痛,31,2,0.94,624.94,-0.2,2232,8963,1559,3611,682000,1950000,46,43,119000,1098,186,20,41,0.463103368,0.530760041,5,1,3,3
15746,慘劇,33,0,1,577.79,-0.49,2232,8407,1559,2716,682000,1040000,85,78,518000,1098,1152,20,28,0.463103368,0.496102302,5,4,3,3
15747,慘案,27,6,0.82,703.7,0.25,2232,23014,1559,3954,682000,10400000,39,32,137000,1098,1031,20,50,0.463103368,0.366285013,5,6,3,6
15748,慘重,31,1,0.97,632.84,-0.01,2232,39372,1559,6073,682000,12300000,68,62,190000,1098,165,20,95,0.463103368,0.287328713,5,10,3,10
15749,慘淡,31,2,0.94,646.32,0.03,2232,1031,1559,770,682000,1430000,15,15,130000,1098,2610,20,19,0.463103368,0.314270796,5,22,3,6
15750,慘敗,33,0,1,600.76,-0.4,2232,6462,1559,2819,682000,525000,54,47,320000,1098,718,20,32,0.463103368,0.477856624,5,4,3,7
15751,慘況,30,2,0.94,610.27,-0.39,2232,13269,1559,4554,682000,466000,,,68400,1098,3141,20,16,0.463103368,0.368327287,5,4,3,3
15752,慘死,33,0,1,572.91,-0.46,2232,71256,1559,6029,682000,4350000,44,41,411000,1098,143,20,85,0.463103368,0.390203658,5,0,3,6
15753,慘白,23,9,0.73,718.65,0.18,2232,41987,1559,6007,682000,3580000,9,8,28200,1098,942,20,62,0.463103368,0.29178101,5,10,3,14
15754,慘烈,29,2,0.94,616.03,-0.28,2232,2912,1559,1795,682000,788000,35,35,148000,1098,1464,20,21,0.463103368,0.28647351,5,20,3,4
15755,慘笑,24,8,0.76,722.38,0.47,2232,22282,1559,5225,682000,3270000,,,6750,1098,1014,20,38,0.463103368,0.48024857,5,3,3,2
15756,慘跌,14,13,0.52,815,0.87,2232,634,1559,457,682000,8830000,,,21200,1098,1168,20,16,0.463103368,0.620509878,5,2,3,2
15757,慘禍,28,5,0.85,631.46,-0.07,2232,1751,1559,1065,682000,776000,3,3,14200,1098,1093,20,18,0.463103368,0.393698788,5,1,3,2
15758,慘狀,28,2,0.94,703.93,0.35,2232,6080,1559,2974,682000,1050000,14,13,19900,1098,1875,20,26,0.463103368,0.301178689,5,9,3,5
15759,慘遭,31,0,1,714.71,0.28,2232,2455,1559,1652,682000,3750000,61,57,601000,1098,2435,20,9,0.463103368,0.353496872,5,6,3,2
15760,慘酷,21,12,0.64,732.76,0.71,2232,5303,1559,2527,682000,1520000,,,13700,1098,2629,20,10,0.463103368,0.352945402,5,11,3,2
15761,喊叫,30,1,0.97,593.53,-0.42,2156,41269,1369,5999,1030000,3490000,85,72,45300,1099,714,13,26,0.455716729,0.448810458,3,7,2,6
15762,喊出,33,0,1,601.52,-0.3,2156,129404,1369,6239,1030000,16200000,,,208000,1099,28,13,229,0.455716729,0.243253805,3,5,2,8
15763,喊話,22,7,0.76,695.09,0.47,2156,99879,1369,6226,1030000,3850000,10,10,102000,1099,1911,13,51,0.455716729,0.387422319,3,17,2,2
15764,喊窮,18,8,0.7,912.67,1.54,2156,1429,1369,952,1030000,714000,,,7030,1099,1079,13,10,0.455716729,0.375347935,3,11,2,4
15765,喊醒,29,2,0.94,680.24,0.11,2156,11156,1369,4004,1030000,1070000,,,9420,1099,432,13,17,0.455716729,0.407268429,3,0,2,4
15766,喊冤,27,4,0.88,689.37,0.23,2156,322,1369,215,1030000,365000,5,5,101000,1099,1529,13,15,0.455716729,0.492653303,3,23,2,3
15767,吠叫,25,7,0.79,680.84,0.21,113,41269,67,5999,351000,3490000,,,65000,1100,714,2,26,0.504936844,0.448810458,12,7,1,6
15768,吼叫,28,4,0.88,656.39,-0.04,767,41269,498,5999,817000,3490000,83,66,38100,1101,714,3,26,0.54056263,0.448810458,1,7,3,6
15769,嘶叫,27,5,0.85,724.74,0.28,112,41269,66,5999,75200,3490000,3,2,8470,1102,714,1,26,0.438065253,0.448810458,59,7,3,6
15770,敏銳,32,0,1,624.78,-0.25,2718,424,1384,354,860000,419000,172,157,222000,1103,1273,7,9,0.329552934,0.289711955,29,14,2,4
15771,敏感,29,1,0.97,559.48,-0.59,2718,61054,1384,6131,860000,3570000,756,610,858000,1103,1213,7,39,0.329552934,0.363670839,29,6,2,5
15772,敏捷,32,0,1,603.78,-0.25,2718,800,1384,487,860000,925000,115,105,250000,1103,2512,7,8,0.329552934,0.226492206,29,14,2,2
15773,寶劍,28,4,0.88,654.57,-0.12,18858,1538,4210,476,6810000,701000,74,37,123000,1104,826,19,12,0.282937813,0.382105317,13,0,4,1
15774,寶物,31,1,0.97,640,-0.08,18858,30079,4210,5603,6810000,3960000,68,42,359000,1104,870,19,57,0.282937813,0.294998139,13,20,4,3
15775,寶座,27,3,0.91,679.74,0.21,18858,5753,4210,2733,6810000,8130000,57,52,394000,1104,2161,19,28,0.282937813,0.224517023,13,5,4,4
15776,寶藏,32,0,1,613.88,-0.18,18858,7826,4210,3243,6810000,1830000,327,98,344000,1104,1220,19,25,0.282937813,0.348636782,13,9,4,6
15777,寶庫,27,4,0.88,715.33,0.2,18858,4752,4210,1740,6810000,2620000,35,22,359000,1104,2446,19,12,0.282937813,0.2799575,13,15,4,1
15778,寶貴,31,1,0.97,591.03,-0.44,18858,3682,4210,2110,6810000,1100000,359,327,503000,1104,1581,19,16,0.282937813,0.292910466,13,19,4,7
15779,寶鑑,22,9,0.7,741.73,0.5,18858,1316,4210,873,6810000,405000,,,60300,1104,504,19,7,0.282937813,0.272335243,13,4,4,5
15780,寶貝,31,0,1,547.81,-0.63,18858,17592,4210,3956,6810000,1050000,11950,3420,652000,1104,2219,19,6,0.282937813,0.244184247,13,18,4,4
15781,寶石,30,2,0.94,590.03,-0.43,18858,6896,4210,2320,6810000,5490000,250,123,578000,1104,738,19,54,0.282937813,0.319127919,13,4,4,6
15782,寶寶,33,0,1,617.48,-0.31,18858,18858,4210,4210,6810000,6810000,1330,545,789000,1104,1104,19,19,0.282937813,0.310146961,13,13,4,4
15783,寶殿,22,9,0.7,748.68,0.55,18858,1372,4210,363,6810000,517000,,,14500,1104,1848,19,10,0.282937813,0.53108764,13,13,4,2
15784,利劍,18,12,0.61,810.22,0.68,32917,1538,5286,476,11900000,701000,10,9,46400,1105,826,49,12,0.258513602,0.382105317,14,0,8,1
15785,利器,31,1,0.97,594.61,-0.39,32917,16613,5286,3955,11900000,3460000,27,26,324000,1105,553,49,33,0.258513602,0.310881839,14,28,8,6
15786,利刃,27,5,0.85,725.52,0.6,32917,265,5286,195,11900000,436000,31,24,240000,1105,3397,49,2,0.258513602,0.371226972,14,19,8,3
15787,利於,28,5,0.85,681.21,0.16,32917,45429,5286,6064,11900000,30900000,64,62,115000,1105,2681,49,52,0.258513602,0.270287324,14,17,8,11
15788,利息,30,2,0.94,602.13,-0.34,32917,19106,5286,5204,11900000,7770000,191,117,503000,1105,1818,49,25,0.258513602,0.279093155,14,57,8,6
15789,利益,33,0,1,542.12,-0.69,32917,1750,5286,1176,11900000,1140000,628,473,837000,1105,1781,49,17,0.258513602,0.311532466,14,15,8,5
15790,利落,24,6,0.79,673.71,0.18,32917,10041,5286,3666,11900000,2390000,42,41,106000,1105,898,49,75,0.258513602,0.281581265,14,20,8,13
15791,利爪,26,5,0.85,749.58,0.63,32917,563,5286,346,11900000,630000,,,13300,1105,2120,49,5,0.258513602,0.332408363,14,4,8,2
15792,利用,32,0,1,553.19,-0.57,32917,79299,5286,6222,11900000,19900000,3078,1942,1450000,1105,138,49,102,0.258513602,0.320954419,14,2,8,6
15793,利害,26,6,0.82,673.31,0.13,32917,25606,5286,5405,11900000,684000,48,38,362000,1105,1585,49,32,0.258513602,0.392666259,14,3,8,6
15794,利弊,32,1,0.97,614.84,-0.29,32917,542,5286,294,11900000,467000,20,16,132000,1105,1094,49,8,0.258513602,0.385269565,14,14,8,2
15795,利己,31,2,0.94,702.74,0.33,32917,58674,5286,6163,11900000,814000,9,8,86800,1105,3481,49,3,0.258513602,0.350139816,14,18,8,2
15796,利潤,32,1,0.97,571.59,-0.46,32917,749,5286,518,11900000,1300000,263,198,886000,1105,2790,49,12,0.258513602,0.276838507,14,3,8,5
15797,利率,31,2,0.94,718.81,0.21,32917,2879,5286,1651,11900000,12900000,37,25,856000,1105,513,49,21,0.258513602,0.227563598,14,0,8,7
15798,利尿,19,14,0.58,861.05,1.02,32917,2843,5286,1368,11900000,897000,,,72800,1105,811,49,12,0.258513602,0.55168495,14,1,8,3
15799,利誘,29,3,0.91,685.86,0.09,32917,1731,5286,1195,11900000,890000,5,5,180000,1105,1139,49,15,0.258513602,0.502336539,14,21,8,3
15800,利他,20,11,0.64,876.9,1.2,32917,564477,5286,6242,11900000,8330000,,,26000,1105,1132,49,11,0.258513602,0.310631692,14,7,8,3
15801,降服,28,4,0.88,663.54,-0.05,4045,24279,2009,5496,2030000,2370000,7,6,43000,1106,1252,30,52,0.293236003,0.257217673,17,24,5,9
15802,降職,31,1,0.97,664.35,0.02,4045,8028,2009,3292,2030000,805000,27,19,93700,1106,1481,30,51,0.293236003,0.423551803,7,36,5,3
15803,降旗,17,16,0.52,834.12,0.84,4045,1108,2009,576,2030000,912000,3,3,7210,1106,277,30,17,0.293236003,0.42613857,7,63,5,6
15804,降火,29,4,0.88,710.03,0.24,4045,18479,2009,4630,2030000,2820000,,,102000,1106,406,30,89,0.293236003,0.378485715,7,7,5,8
15805,降價,32,1,0.97,582,-0.48,4045,8767,2009,3598,2030000,15500000,26,24,440000,1106,2195,30,61,0.293236003,0.441740302,7,14,5,4
15806,降世,31,2,0.94,671.68,0.17,4045,21566,2009,5168,2030000,1900000,,,45900,1106,807,30,49,0.293236003,0.297999049,7,8,5,4
15807,降格,25,8,0.76,795.76,0.93,4045,19477,2009,4252,2030000,3960000,16,15,43500,1106,1308,30,22,0.293236003,0.227249189,7,20,5,5
15808,降落,33,0,1,613.82,-0.27,4045,10041,2009,3666,2030000,2390000,694,348,378000,1106,898,30,75,0.293236003,0.281581265,7,20,5,13
15809,降書,10,18,0.36,916.4,1.23,4045,13360,2009,3636,2030000,9690000,,,7250,1106,319,30,84,0.293236003,0.367060584,7,18,5,7
15810,降臨,33,0,1,616.64,-0.16,4045,4358,2009,2471,2030000,705000,418,335,562000,1106,660,30,25,0.293236003,0.30153542,7,9,5,5
15811,降溫,31,1,0.97,607.68,-0.24,4045,4828,2009,2263,2030000,1460000,52,42,627000,1106,548,30,34,0.293236003,0.404838046,7,14,5,6
15812,降壓,19,6,0.76,761.47,0.85,4045,6483,2009,3051,2030000,2480000,17,13,49900,1106,719,30,39,0.293236003,0.311831104,7,16,5,5
15813,降將,10,20,0.33,867.5,1.55,4045,30460,2009,5177,2030000,19100000,,,4140,1106,423,30,27,0.293236003,0.272086874,7,14,5,13
15814,降級,32,0,1,698.41,0.27,4045,9893,2009,3733,2030000,6180000,39,35,187000,1106,1910,30,29,0.293236003,0.304852861,7,13,5,5
15815,降至,26,6,0.82,734.96,0.58,4045,18394,2009,5381,2030000,20200000,,,571000,1106,1952,30,18,0.293236003,0.285822768,7,39,5,4
15816,降低,29,3,0.91,620.55,-0.23,4045,5249,2009,2871,2030000,12300000,363,302,920000,1106,83,30,37,0.293236003,0.381772654,7,7,5,3
15817,降伏,25,7,0.79,681.84,0.33,4045,1434,2009,936,2030000,894000,5,5,71000,1106,1412,30,17,0.293236003,0.237781882,17,24,5,8
15818,降幅,19,8,0.7,768.05,0.46,4045,1274,2009,665,2030000,1330000,,,141000,1106,542,30,10,0.293236003,0.35302353,7,19,5,3
15819,和服,25,5,0.82,707.6,0.31,155937,24279,6224,5496,27700000,2370000,69,26,338000,1107,1252,36,52,0.281497179,0.257217673,7,24,12,9
15820,和氣,32,1,0.97,590.09,-0.39,155937,28334,6224,5724,27700000,1360000,39,35,138000,1107,442,36,128,0.281497179,0.295213488,7,28,12,12
15821,和平,33,0,1,533.73,-0.74,155937,14739,6224,4773,27700000,2620000,1262,652,1040000,1107,76,36,56,0.281497179,0.197829562,7,24,12,7
15822,和解,32,1,0.97,614.47,-0.29,155937,36622,6224,5912,27700000,2320000,339,198,512000,1107,883,36,66,0.281497179,0.312714716,7,1,12,8
15823,和局,25,2,0.91,746.4,0.52,155937,12836,6224,3669,27700000,16400000,4,4,54200,1107,601,36,38,0.281497179,0.218485577,7,7,12,9
15824,和善,29,1,0.97,647.07,0.03,155937,5091,6224,2459,27700000,1180000,114,98,78200,1107,179,36,26,0.281497179,0.334661964,7,22,12,8
15825,和約,12,11,0.52,939.83,1.73,155937,22765,6224,4614,27700000,11600000,25,22,195000,1107,471,36,44,0.281497179,0.204631239,7,3,12,9
15826,和緩,23,9,0.73,682.57,0.16,155937,1150,6224,862,27700000,821000,2,2,132000,1107,1955,36,15,0.281497179,0.378154998,7,17,12,4
15827,和好,31,1,0.97,630.84,-0.19,155937,412760,6224,6242,27700000,14200000,27,27,244000,1107,141,36,83,0.281497179,0.32742986,7,1,12,17
15828,和尚,30,3,0.91,566.7,-0.49,155937,2594,6224,1106,27700000,1690000,129,49,471000,1107,2819,36,9,0.281497179,0.151181054,7,3,12,4
15829,和議,30,2,0.94,645.47,-0.04,155937,14943,6224,4282,27700000,737000,1,1,33800,1107,502,36,32,0.281497179,0.348130834,7,24,12,2
15830,和談,24,9,0.73,666.38,0.14,155937,35703,6224,5314,27700000,1500000,34,23,49900,1107,209,36,34,0.281497179,0.399848697,7,25,12,3
15831,和順,22,8,0.73,743.27,0.53,155937,6884,6224,3621,27700000,1800000,9,9,72400,1107,52,36,29,0.281497179,0.204848792,7,5,12,8
15832,和暖,28,4,0.88,657.18,0.04,155937,1680,6224,1071,27700000,996000,,,67800,1107,574,36,12,0.281497179,0.500078091,7,3,12,2
15833,和睦,32,1,0.97,682.53,0.14,155937,117,6224,94,27700000,224000,69,57,205000,1107,2995,36,2,0.281497179,0.541058481,7,19,12,2
15834,和諧,32,0,1,592.69,-0.47,155937,429,6224,343,27700000,193000,273,227,575000,1107,2433,36,6,0.281497179,0.632034004,7,9,12,3
15835,折服,19,14,0.58,715.47,0.5,3775,24279,2260,5496,1820000,2370000,33,28,45000,1108,1252,23,52,0.256454392,0.257217673,28,24,10,9
15836,折騰,33,0,1,666.45,-0.04,3775,1082,2260,749,1820000,474000,221,201,194000,1108,1294,23,8,0.256454392,0.323621946,28,9,10,5
15837,折斷,30,1,0.97,655.57,-0.03,3775,9088,2260,3966,1820000,1610000,134,120,158000,1108,497,23,48,0.256454392,0.32292533,28,0,10,5
15838,折枝,27,5,0.85,816.56,0.94,3775,500,2260,333,1820000,551000,,,14800,1108,1055,23,14,0.256454392,0.278201204,28,81,10,2
15839,折壽,30,3,0.91,768.3,0.76,3775,676,2260,409,1820000,732000,7,7,27600,1108,1932,23,18,0.256454392,0.300608181,28,4,10,5
15840,折合,22,6,0.79,767.45,0.57,3775,27378,2260,5632,1820000,2150000,4,4,318000,1108,350,23,74,0.256454392,0.257744892,28,27,10,7
15841,折讓,15,10,0.61,720.47,0.59,3775,125114,2260,6230,1820000,11700000,,,450000,1108,806,23,21,0.256454392,0.196757367,28,16,10,5
15842,折回,26,4,0.88,670.58,0.09,3775,92711,2260,6233,1820000,11800000,21,20,16100,1108,414,23,68,0.256454392,0.312595087,28,13,10,8
15843,折實,21,9,0.7,751.14,0.56,3775,57010,2260,6151,1820000,1590000,,,242000,1108,202,23,67,0.256454392,0.299992976,28,2,10,4
15844,折算,24,9,0.73,675.58,0.1,3775,28149,2260,5764,1820000,1790000,2,2,103000,1108,1317,23,38,0.256454392,0.311288466,28,7,10,7
15845,折衷,30,3,0.91,650.63,0.1,3775,662,2260,557,1820000,57100,23,19,45400,1108,169,23,6,0.256454392,0.391895062,28,37,10,2
15846,折射,29,3,0.91,650.59,0.01,3775,7866,2260,2572,1820000,1190000,20,18,195000,1108,252,23,29,0.256454392,0.373971942,28,2,10,6
15847,折磨,33,0,1,570.58,-0.47,3775,2850,2260,1846,1820000,775000,1482,1047,385000,1108,18,23,21,0.256454392,0.390699863,28,8,10,11
15848,折返,30,1,0.97,619.33,-0.23,3775,1326,2260,804,1820000,1850000,16,12,222000,1108,1471,23,11,0.256454392,0.459237311,28,6,10,1
15849,折福,23,6,0.79,695.78,0.18,3775,8073,2260,2784,1820000,2790000,,,5870,1108,107,23,23,0.256454392,0.300070822,28,19,10,4
15850,折扣,31,0,1,592.81,-0.36,3775,1912,2260,1200,1820000,1070000,112,96,851000,1108,82,23,19,0.256454392,0.285797572,28,21,10,7
15851,折舊,26,5,0.85,694.31,0.28,3775,3630,2260,2128,1820000,1300000,,,185000,1108,661,23,35,0.256454392,0.350001575,28,2,10,3
15852,洋服,30,2,0.94,617.97,-0.28,2225,24279,1145,5496,955000,2370000,15,2,46100,1109,1252,22,52,0.23869538,0.257217673,34,24,4,9
15853,洋人,30,2,0.94,590.23,-0.32,2225,373292,1145,6240,955000,27700000,4,1,114000,1109,23,22,193,0.23869538,0.241512476,34,8,4,8
15854,洋行,17,14,0.55,736.35,0.53,2225,73109,1145,6201,955000,13000000,,,141000,1109,771,22,111,0.23869538,0.23673288,34,2,4,14
15855,洋參,13,18,0.42,855.23,1.44,2225,13574,1145,4169,955000,1190000,1,1,41800,1109,1658,22,19,0.23869538,0.390158296,34,18,4,6
15856,洋貨,24,3,0.88,648.63,-0.12,2225,5929,1145,2493,955000,8720000,1,1,41900,1109,1730,22,58,0.23869538,0.349163017,34,10,4,4
15857,洋房,33,0,1,687.36,0.21,2225,25246,1145,5150,955000,12500000,12,6,879000,1109,1182,22,49,0.23869538,0.338209465,34,25,4,6
15858,洋化,31,2,0.94,694.45,0.2,2225,11248,1145,4087,955000,8870000,,,16000,1109,1216,22,65,0.23869538,0.251205117,34,2,4,5
15859,洋務,19,11,0.64,817.42,1.13,2225,13515,1145,4130,955000,1260000,,,15200,1109,1992,22,37,0.23869538,0.281134478,34,26,4,3
15860,洋溢,26,6,0.82,736.81,0.36,2225,295,1145,255,955000,936000,36,34,374000,1109,1352,22,5,0.23869538,0.395763552,34,22,4,2
15861,洋樓,30,3,0.91,679.4,0.14,2225,9176,1145,3251,955000,12100000,1,1,184000,1109,623,22,25,0.23869538,0.402531816,34,3,4,4
15862,洋相,29,3,0.91,705.79,0.26,2225,47856,1145,6109,955000,11300000,14,14,10100,1109,353,22,83,0.23869538,0.281991764,34,0,4,10
15863,洋酒,29,1,0.97,671.31,0.09,2225,21171,1145,4457,955000,2660000,4,4,338000,1109,758,22,61,0.23869538,0.491051702,34,5,4,2
15864,洋蔥,32,1,0.97,563.09,-0.53,2225,390,1145,249,955000,444000,288,181,501000,1109,1066,22,3,0.23869538,0.514880627,34,37,4,2
15865,校服,33,0,1,582.94,-0.51,13122,24279,3100,5496,2590000,2370000,78,52,483000,1110,1252,51,52,0.488560832,0.257217673,5,24,5,9
15866,校工,29,4,0.88,593.76,-0.35,13122,44548,3100,5692,2590000,4020000,,,75700,1110,633,51,77,0.488560832,0.339670904,5,22,5,6
15867,校方,30,1,0.97,581.1,-0.38,13122,52743,3100,6142,2590000,4260000,33,26,458000,1110,364,51,60,0.488560832,0.265617012,5,15,5,10
15868,校官,29,2,0.94,762.45,0.63,13122,21405,3100,3496,2590000,2270000,1,1,9450,1110,1562,51,45,0.488560832,0.275921521,5,6,5,4
15869,校隊,32,1,0.97,569,-0.43,13122,27111,3100,4217,2590000,1650000,,,121000,1110,1672,51,29,0.488560832,0.400211233,5,12,5,3
15870,校醫,15,12,0.55,635.4,0.01,13122,26637,3100,4151,2590000,1210000,6,6,38000,1110,345,51,33,0.488560832,0.491414766,5,26,5,3
15871,校長,33,0,1,549.09,-0.69,13122,42596,3100,5903,2590000,12900000,932,382,1230000,1110,534,51,115,0.488560832,0.25895075,5,9,5,11
15872,校旗,27,4,0.88,707.7,0.38,13122,1108,3100,576,2590000,912000,1,1,5470,1110,277,51,17,0.488560832,0.42613857,5,63,5,6
15873,校訓,32,0,1,581.94,-0.38,13122,5113,3100,2258,2590000,644000,5,5,174000,1110,2065,51,23,0.488560832,0.41018914,5,9,5,3
15874,校徽,30,1,0.97,721.87,0.41,13122,650,3100,361,2590000,362000,2,2,63100,1110,2529,51,7,0.488560832,0.440636462,5,22,5,3
15875,校門,25,5,0.82,653.6,0.06,13122,25908,3100,5498,2590000,8750000,22,21,84600,1110,34,51,81,0.488560832,0.291185984,5,16,5,9
15876,校車,32,0,1,575.56,-0.5,13122,55587,3100,5469,2590000,12200000,,,217000,1110,989,51,84,0.488560832,0.454345685,5,6,5,6
15877,校花,33,0,1,616.06,-0.23,13122,17379,3100,4923,2590000,3880000,11,9,516000,1110,154,51,89,0.488560832,0.32153826,5,5,5,13
15878,校際,32,1,0.97,649.16,-0.08,13122,7355,3100,3334,2590000,1090000,6,5,240000,1110,3046,51,10,0.488560832,0.202025352,5,18,5,6
15879,校外,29,3,0.91,627.69,-0.14,13122,31747,3100,5860,2590000,31600000,25,23,327000,1110,366,51,91,0.488560832,0.329232367,5,4,5,7
15880,校監,30,1,0.97,615.57,-0.3,13122,10947,3100,3250,2590000,1080000,,,182000,1110,1480,51,28,0.488560832,0.260982177,5,4,5,4
15881,校址,21,8,0.73,753.48,0.72,13122,2291,3100,1369,2590000,1070000,,,85400,1110,3401,51,9,0.488560832,0.387920282,5,57,5,1
15882,校正,31,0,1,591.45,-0.32,13122,57215,3100,6186,2590000,12600000,26,24,92400,1110,506,51,64,0.488560832,0.191050459,12,8,5,17
15883,校訂,24,6,0.79,773.13,0.6,13122,2705,3100,1532,2590000,2050000,3,3,11700,1110,472,51,33,0.488560832,0.399995724,12,10,5,4
15884,校舍,31,1,0.97,589.39,-0.41,13122,1482,3100,802,2590000,848000,20,8,390000,1110,1853,51,9,0.488560832,0.211515121,5,1,5,8
15885,校閱,22,11,0.67,799.95,0.84,13122,625,3100,486,2590000,684000,,,8590,1110,1836,51,23,0.488560832,0.389822964,12,39,5,3
15886,校風,30,3,0.91,680.73,0.2,13122,13301,3100,4400,2590000,4900000,3,2,128000,1110,377,51,88,0.488560832,0.306121897,5,24,5,9
15887,校友,32,1,0.97,651.31,-0.13,13122,40149,3100,5845,2590000,3080000,87,67,1200000,1110,1530,51,32,0.488560832,0.302481533,5,21,5,3
15888,校本,26,6,0.82,741.23,0.54,13122,41063,3100,6000,2590000,33000000,,,343000,1110,77,51,69,0.488560832,0.210464267,5,3,5,12
